t,x_true,y_true,psi,v,a_cmd,omega_cmd,x_meas,y_meas
5.6000000000000005,21.937157598919335,1.048485676319232,-0.12908096622044965,5.0,0.0,-0.0005399878708161054,21.029103098479933,0.2007341858559588
5.7,22.432997905472366,0.984124271755659,-0.1291274859110405,5.0,0.0,-0.00046519690590862695,21.570886387138113,1.3389383093184972
5.800000000000001,22.928835217416253,0.9197398009240926,-0.1291677498448657,5.0,0.0,-0.0004026393382519089,22.598356634579854,1.4448630922408667
5.9,23.424669936586145,0.8553353657840049,-0.12920278426111023,5.0,0.0,-0.0003503441624452819,23.33787219878865,0.5596167576464648
6.0,23.920502399079954,0.7909135594035063,-0.1292334536165418,5.0,0.0,-0.0003066935543154514,23.558991177014523,0.33130922813792213
6.1000000000000005,24.416332885565293,0.7264765461912812,-0.12926049038225398,5.0,0.0,-0.00027036765712207256,24.597103074759914,0.22386434961653578
6.2,24.91216162970098,0.662026127349913,-0.12928452061776138,5.0,0.0,-0.0002403023550741068,24.98875339033063,0.5830420486109404
6.300000000000001,25.407988824934762,0.5975637936456615,-0.129306086601695,5.0,0.0,-0.00021565983933591326,25.525880213198853,0.5362652725411418
6.4,25.903814629859593,0.533090766955075,-0.12932566796225592,5.0,0.0,-0.00019581360560927408,25.968042907656947,1.0029186312830447
6.5,26.399639172219782,0.4686080313329879,-0.1293437032572126,5.0,0.0,-0.0001803529495667533,26.278516973110225,0.15738633120368734
6.6000000000000005,26.895462551534177,0.4041163533795203,-0.12936061519492967,5.0,0.0,-0.00016911937717090098,27.155426938053985,0.8556234597676122
6.7,27.391284840098425,0.3396162901011662,-0.1293768457036976,5.0,0.0,-0.00016230508767911545,27.65559017337957,-0.5581894114540125
6.800000000000001,27.887106081728522,0.2751081793833062,-0.12939291490393753,5.0,0.0,-0.00016069200239954284,27.343244270491258,0.14404627486576044
6.9,28.382926286700858,0.21059210122296015,-0.12940954108663444,5.0,0.0,-0.00016626182696910519,28.493209499429316,0.6502980823573915
7.0,28.87874541894856,0.14606777947421892,-0.1294279398095204,5.0,0.0,-0.00018398722885937246,28.874668093407625,0.31687864070562155
7.1000000000000005,29.374563363947228,0.08153433529758358,-0.12945079456838698,5.0,0.0,-0.00022854758866586167,30.599216656478994,0.20225123095061773
7.2,29.870379833920097,0.016989559338228752,-0.12948719611359089,5.0,0.0,-0.00036401545203901264,28.587931418206715,0.7421445015974055
7.300000000000001,30.36619395403489,-0.04757326506400339,0.3668945864969024,5.0,0.0,4.963817826104933,30.27921030186549,-0.07134535265629707
7.4,30.832916860913567,0.131785950463714,0.7668497304635931,5.0,0.0,3.999551439666906,30.481569144113045,0.35779746195047446
7.5,31.192966919552653,0.4787210384470298,1.0910010926378702,5.0,0.0,3.2415136217427705,30.660905057857537,0.8542231940010304
7.6000000000000005,31.423765689352,0.9222657688397016,1.354914466617229,5.0,0.0,2.6391337397935892,30.303615415138648,0.8317405263962983
7.7,31.530870140255978,1.410659704711716,1.570523299708475,5.0,0.0,2.1560883309124588,31.322281918572887,1.8238944558546042
7.800000000000001,31.531006653797494,1.9106596860757685,1.7471277302613117,5.0,0.0,1.7660443055283679,31.376487516885298,1.2314954656865684
7.9,31.443297128188224,2.402906615083352,1.8920758704578726,5.0,0.0,1.449481401965608,31.379681028655877,2.427028765223258
8.0,31.28540668271853,2.877322684825284,2.011234973593359,5.0,0.0,1.1915910313548634,31.095814553586454,3.7828787394480603
8.1,31.07223853747052,3.329605054425871,2.1093264344930778,5.0,0.0,0.9809146089971916,31.48243304803976,3.832600809925686
8.200000000000001,30.815801188819307,3.7588367939521286,2.1901711210071797,5.0,0.0,0.8084468651410184,30.54454139626112,3.313014702785291
8.3,30.525538086073965,4.165957576011516,2.2568738638525625,5.0,0.0,0.6670274284538271,31.518361486804444,4.276754988288905
8.4,30.208784531432755,4.552826010524023,2.311965247076311,5.0,0.0,0.5509138322374811,29.16416206076974,4.968244089432808
8.5,29.871209200611677,4.921665943314711,2.357512445339703,5.0,0.0,0.45547198263392197,30.091913660991953,5.151837971811208
8.6,29.517190149704398,5.274753059469789,2.3952069780952936,5.0,0.0,0.37694532755590604,29.535874996895345,4.9036787960855905
8.700000000000001,29.150116275685146,5.614247935738193,2.4264348443794734,5.0,0.0,0.31227866284180017,29.110818556115735,5.000497441911691
8.8,28.77262139101372,5.9421162203387405,2.4523329608838136,5.0,0.0,0.2589811650434033,27.389649186521062,6.562678752888225
8.9,28.38676287264851,6.260099244736283,2.4738348040739213,5.0,0.0,0.21501843190107817,28.416561449069437,5.999805599562167
9.0,27.994156853389914,6.569712735466124,2.4917074548345264,5.0,0.0,0.1787265076060489,27.750624909794105,5.955203970234136
9.1,27.596080218662088,6.872260240634764,2.506581744729419,5.0,0.0,0.1487428989489299,27.52594506896423,6.837571051244145
9.200000000000001,27.19354760589465,7.168853389002387,2.5189768368530836,5.0,0.0,0.12395092123664231,27.160719916442293,6.771563306694761
9.3,26.78736970968498,7.460434452569086,2.5293202988341714,5.0,0.0,0.1034346198108782,26.911465623610443,8.175092033742294
9.4,26.378197637333123,7.747798707839792,2.5379645140057336,5.0,0.0,0.08644215171562397,26.56701389463403,8.670961685696666
9.5,25.966556844537433,8.031615299508664,2.545200111622207,5.0,0.0,0.07235597616473388,25.818816718895413,7.602408426626045
9.600000000000001,25.552873262454188,8.312446020610855,2.5512669665120074,5.0,0.0,0.06066854889800588,25.681817268883357,9.211237301551174
9.700000000000001,25.13749354473528,8.590761830632058,2.556363214501721,5.0,0.0,0.050962479897137314,26.409385011562936,8.294175250155396
9.8,24.720700860824692,8.866957157599423,2.5606526464261594,5.0,0.0,0.04289431924438425,25.06479457293997,9.31237049180335
9.9,24.302727293819782,9.141362145318654,2.5642707761750567,5.0,0.0,0.03618129748897214,23.586346155076832,8.921092794260911
10.0,23.883763631946074,9.41425305764329,2.5673298237088282,5.0,0.0,0.03059047533771686,23.908806792081048,8.753296182538685
10.100000000000001,23.46396714538363,9.685861065385748,2.5699228097460005,5.0,0.0,0.025929860371724622,23.343397186361447,9.347936932309583
10.200000000000001,23.04346779510486,9.956379634831784,2.572126922883287,5.0,0.0,0.02204113137286523,23.45752995712942,10.7224727918056
10.3,22.6223732131927,10.225970719781234,2.574006290675419,5.0,0.0,0.01879367792132136,22.078292596790916,10.659350162579305
10.4,22.20077271443441,10.49476993750101,2.5756142624198444,5.0,0.0,0.016079717444251962,21.776603962813233,11.069931618734655
10.5,21.778740539354708,10.76289088632354,2.576995292062186,5.0,0.0,0.01381029642341769,21.448250163225094,10.628728153190595
10.600000000000001,21.356338483873515,11.030428740701687,2.578186493971848,5.0,0.0,0.011912019096619098,21.203635840900176,11.032059924033916
10.700000000000001,20.933618036550843,11.297463239250696,2.579218931721035,5.0,0.0,0.010324377491872205,20.640154189606616,12.00158176025906
10.8,20.51062211807521,11.564061163010347,2.580118689985855,5.0,0.0,0.008997582648197167,19.98668604209083,11.480319466121548
10.9,20.08738649716798,11.83027838483356,2.5809077719974503,5.0,0.0,0.007890820115952657,21.01251556446715,13.142238669392423
11.0,19.66394094082554,12.096161556196178,2.581604859544042,5.0,0.0,0.006970875465917459,19.851915044185745,12.28654330984555
11.100000000000001,19.240310143533176,12.361749484358274,2.5822259696405583,5.0,0.0,0.006211100965161087,18.867009445958004,12.541401630296116
11.200000000000001,18.81651446862139,12.627074239942939,2.582785042553214,5.0,0.0,0.005590729126558891,18.722861237984844,12.123470250407882
11.3,18.392570524064745,12.892162021392316,2.5832945021461247,5.0,0.0,0.005094595929104884,17.92968141915812,13.218822133210043
11.4,17.968491583017848,13.157033786139982,2.583765846909914,5.0,0.0,0.004713447637890056,18.03561110710653,13.312281600367404
11.5,17.54428784316412,13.421705634084018,2.5842103720657152,5.0,0.0,0.004445251558012231,17.541531680509543,13.320322521714296
11.600000000000001,17.11996649193171,13.686188886650791,2.584640226564842,5.0,0.0,0.004298544991265807,17.03220100504845,14.770558048129441
11.700000000000001,16.695531490588703,13.950489718346347,2.5850702855992753,5.0,0.0,0.004300590344336719,17.766971836904396,13.082144757554918
11.8,16.270982863538514,14.214607993499351,2.585522167457807,5.0,0.0,0.00451881858531511,15.663651987959076,13.508722858017022
11.9,15.846314929581158,14.478534395870149,2.586034898201129,5.0,0.0,0.005127307433221873,16.19818469281272,15.625845041481014
12.0,15.421511728270335,14.742243023252867,2.5867029772495482,5.0,0.0,0.006680790484189458,15.735334033103843,15.473881265790808
12.100000000000001,14.996532443564899,15.005667789687715,2.230994540289009,5.0,0.0,-3.5570843696053913,16.243338144294256,14.91536921041961
12.200000000000001,14.689895730040556,15.400603133660612,1.941814358138124,5.0,0.0,-2.891801821508851,15.002494579608001,15.573159131435105
12.3,14.508613538603509,15.8665824970103,1.7057796277918114,5.0,0.0,-2.3603473034631266,13.862652646452279,15.392408271621383
12.4,14.441326656641412,16.362034286305505,1.5125419643736344,5.0,0.0,-1.9323766341817699,14.544113975932538,16.689605829624774
12.5,14.47043736645548,16.861186133516473,1.3539750888513056,5.0,0.0,-1.5856687552232893,15.511960248257836,16.251754267725833
12.600000000000001,14.578000556440236,17.349479242376617,1.2236195589796144,5.0,0.0,-1.303555298716911,14.159174267719964,17.34763433138765
12.700000000000001,14.74812274501305,17.819647766371148,1.116293921386425,5.0,0.0,-1.0732563759318943,15.195309767612823,18.12754816057767
12.8,14.967630389807741,18.26888756188874,1.0278141030322765,5.0,0.0,-0.8847981835414842,14.599280821063207,18.212826740067964
12.9,15.225976180207397,18.696973362380625,0.9547850399725532,5.0,0.0,-0.7302906305972332,15.942717906623134,18.236451131351973
13.0,15.514868289877539,19.105068141776705,0.8944421427670431,5.0,0.0,-0.6034289720550996,15.16023069148097,19.22761034112387
13.100000000000001,15.827845272035278,19.494998146571714,0.8445283233536673,5.0,0.0,-0.49913819413375826,15.61466853544418,20.17062830949338
13.200000000000001,16.15988727660851,19.868827127790382,0.8031971862751439,5.0,0.0,-0.41331137078523383,16.553002204090042,20.118579137902877
13.3,16.50709209227919,20.228617088705207,0.7689359746037479,5.0,0.0,-0.3426121167139602,16.959525261969095,20.17560446503798
13.4,16.866417576605713,20.576302573466233,0.7405037433542108,5.0,0.0,-0.2843223124953713,16.860820126506855,20.951386493226998
13.5,17.235481975102577,20.913632485810435,0.716881459697856,5.0,0.0,-0.23622283656354792,17.40314279225863,20.816313689177232
13.600000000000001,17.612411168962197,21.24215095228734,0.6972315574132565,5.0,0.0,-0.19649902284599463,17.629695750940844,21.289301957548233
13.700000000000001,17.995722535816437,21.563199852052364,0.6808650521299133,5.0,0.0,-0.1636650528334318,18.469326947781518,21.768414461282305
13.8,18.38423678038611,21.877932566854078,0.6672147422530247,5.0,0.0,-0.13650309876888667,18.485665151048085,21.100556660579812
13.9,18.77701089506932,22.187332784751256,0.6558133312762544,5.0,0.0,-0.11401410976770254,18.9283295964232,21.98452983838797
14.0,19.17328700386322,22.492234810981266,0.6462755435631814,5.0,0.0,-0.09537787713072987,18.925260907006226,22.57361750215906
14.100000000000001,19.57245313500339,22.793343428842977,0.6382834887813211,5.0,0.0,-0.07992054781860247,19.310724116906723,22.189267437509205
14.200000000000001,19.974012969205514,23.091252306783133,0.6315746740297169,5.0,0.0,-0.06708814751604208,20.1138381303277,23.267641379685802
14.3,20.377562367182442,23.38646051024716,0.6259321769265428,5.0,0.0,-0.056424971031741045,20.00388068985623,23.19558720228649
14.4,20.782771043713375,23.679387000111173,0.6211765843296174,5.0,0.0,-0.047555925969254176,21.19131393168953,24.923621570754598
14.5,21.18936817201782,23.970383177499436,0.6171593749238182,5.0,0.0,-0.040172094057991714,21.07787219702396,24.62659505003235
14.600000000000001,21.597131008936923,24.259743625431916,0.613757483349652,5.0,0.0,-0.0340189157416626,21.588601462116046,24.976045002531183
14.700000000000001,22.00587585733696,24.54771523671753,0.6108688317137474,5.0,0.0,-0.028886516359046155,21.5626953039055,23.84280789066479
14.8,22.41545084890084,24.83450492670908,0.6084086534254204,5.0,0.0,-0.024601782883269863,22.719270988191376,25.121266058579824
14.9,22.8257301540506,25.12028612232179,0.6063064660789625,5.0,0.0,-0.021021873464578178,22.18952534177195,24.97623868045612
15.0,23.236609317820047,25.405204203145246,0.6045035759189904,5.0,0.0,-0.01802890159972126,21.80148066288153,25.342583912166294
15.100000000000001,23.64800148955224,25.689381051318122,0.6029510173670599,5.0,0.0,-0.015525585519304386,24.361193555106247,26.163759242768023
15.200000000000001,24.0598343664855,25.972918846817898,0.6016078479945269,5.0,0.0,-0.013431693725329374,24.004995463065647,26.591460130302774
15.3,24.472047711092515,26.25590322541131,0.6004397328324848,5.0,0.0,-0.01168115162042227,24.781804647470096,27.59176973836509
15.4,24.884591332736523,26.538405898391307,0.5994177624413606,5.0,0.0,-0.010219703911241496,25.099026443023043,25.972164635334945
15.5,25.29742344826237,26.82048681655213,0.598517456905746,5.0,0.0,-0.009003055356146206,24.242007687433134,26.905118436183567
15.600000000000001,25.71050935545549,27.10219594540393,0.5977179127104647,5.0,0.0,-0.00799544195281321,25.448914289055708,27.15783279121342
15.700000000000001,26.12382036948644,27.38357470380745,0.5970010505153388,5.0,0.0,-0.007168621951258558,26.775970737671994,27.698424142569834
15.8,26.537332987096043,27.6646571028965,0.5963509171576392,5.0,0.0,-0.0065013335769954494,26.243228634799724,27.90902817955826
15.9,26.951028258346298,27.945470604254925,0.5957529799322369,5.0,0.0,-0.005979372254023119,26.872145890300605,29.033261432915737
16.0,27.364891364478392,28.226036691625964,0.5951933134664468,5.0,0.0,-0.005596664657900874,28.47213402758997,27.712846940105386
16.1,27.778911429216375,28.506371109766793,0.5946574881544614,5.0,0.0,-0.0053582531198532735,28.700282890078157,28.638826192519947
16.2,28.193081644789835,28.786483645244648,0.5941287334454134,5.0,0.0,-0.005287547090479627,27.36072149120097,28.388104298674026
16.3,28.60739991328142,29.066377147123728,0.5935842662082972,5.0,0.0,-0.005444672371162085,28.503372996694186,28.595789612691764
16.400000000000002,29.021870513195932,29.346045024804567,0.5929863201431087,5.0,0.0,-0.005979460651884594,29.388662249013986,28.833721584627913
16.5,29.436508265312693,29.625465021439666,0.5922538651022995,5.0,0.0,-0.007324550408092101,29.667079152776882,29.336279452549704
16.6,29.851350568771615,29.904581239637206,0.5911266323453738,5.0,0.0,-0.011272327569257001,30.08913868990808,30.578510272812576
16.7,30.266507237547625,30.18322965677035,1.1005805460189897,5.0,0.0,5.094539136736159,29.90155530647865,30.045819770072097
16.8,30.493046566613163,30.62896492841321,1.5099937277768893,5.0,0.0,4.094131817578996,30.339456784081886,31.448867435869598
16.900000000000002,30.52342913753976,31.128040974105538,1.8404382287269776,5.0,0.0,3.3044450095008813,30.83065939020133,31.07740452851601
17.0,30.390235989990636,31.609974149396425,2.108057063688639,5.0,0.0,2.6761883496166146,30.291049869682933,31.560327682760555
17.1,30.134343702030606,32.03953105710783,2.325349624534547,5.0,0.0,2.1729256084590816,31.20868772220478,31.332837496508812
17.2,29.791862062154834,32.40381985236237,2.502113874890164,5.0,0.0,1.7676425035561696,29.91161221392677,32.45864248623972
17.3,29.39065860220414,32.70220849779579,2.6461121723946732,5.0,0.0,1.439982975045094,29.094236522249027,32.11686132529897
17.400000000000002,28.95078841995728,32.9399357002151,2.7635449303172535,5.0,0.0,1.1743275792258032,28.686685909217438,33.543606314937776
17.5,28.486094917573137,33.124489076889596,2.8593949735153634,5.0,0.0,0.9585004319811006,28.145558167380518,33.12956391380169
17.6,28.005872029249833,33.26372261282984,2.9376841087485532,5.0,0.0,0.7828913523318963,28.025527882242667,33.3516049010518
17.7,27.516230736381257,33.36497183168108,3.0016685738536166,5.0,0.0,0.6398446510506357,26.776550449346022,33.26257063316447
17.8,27.021117442626778,33.43470580007232,3.0539906361400426,5.0,0.0,0.52322062286426,26.60881527459298,32.98114933664545
17.900000000000002,26.523034744388873,33.47845080797091,3.0967978133317713,5.0,0.0,0.42807177191728485,26.96209262906516,33.47460485249792
18.0,26.023536304940542,33.5008407384907,3.1318375913851955,5.0,0.0,0.35039778053424087,26.436663076614597,32.903855760016455
18.1,25.523560095061537,33.50571819223472,3.1605332290057033,5.0,0.0,0.2869563762050795,25.430217309933788,33.30688204406695
18.2,25.023649778729627,33.49624847075363,3.1840447425035854,5.0,0.0,0.23511513497881964,25.614339673247528,34.39611053068019
18.3,24.52410025603339,33.47502880124721,3.203318149370423,5.0,0.0,0.1927340686683756,24.0417242120622,33.568989095040834
18.400000000000002,24.02505246285454,33.44418564765813,3.219125335035754,5.0,0.0,0.15807185665330792,23.746937825937692,33.20529494432614
18.5,23.526554539346584,33.40545813472152,3.232096388531711,5.0,0.0,0.12971053495957108,23.411138513183758,33.38673894295023
18.6,23.028600873502985,33.36026801773871,3.2427458651981933,5.0,0.0,0.10649476666482371,23.99672994563703,33.0659821572168
18.7,22.531156686191935,33.3097776175576,3.2514941383574603,5.0,0.0,0.08748273159266873,22.460591490375197,33.64922337120716
18.8,22.034173232207838,33.25493742731325,3.2586847715717444,5.0,0.0,0.07190633214284148,21.25191074677441,32.36543724576225
18.900000000000002,21.537596958779574,33.196525059889055,3.2645986616937,5.0,0.0,0.05913890121955845,21.570359649709495,32.7035620662665
19.0,21.04137481128834,33.135177033521565,3.269465558698639,5.0,0.0,0.04866897004939119,21.759307046560192,33.06797428284422
19.1,20.545457114061794,33.07141468116909,3.273473452859914,5.0,0.0,0.040078941612748054,20.220776508599922,33.61677843944328
19.200000000000003,20.0497989519219,33.00566526060811,3.2767762270081193,5.0,0.0,0.033027741482051454,19.823422573711863,33.75557860742497
19.3,19.554360648269434,32.938279154666546,3.2794998967237223,5.0,0.0,0.027236697156030942,18.327858177651105,33.23879866740125
19.400000000000002,19.059107719558902,32.869543890037384,3.281747700744978,5.0,0.0,0.022478040212554617,19.261203101455138,32.69223259511349
19.5,18.56401054528512,32.7996955684676,3.283604254806463,5.0,0.0,0.018565540614851272,17.979559458745822,32.84814792780149
19.6,18.06904390137043,32.72892819313244,3.2851389423258346,5.0,0.0,0.01534687519371758,18.20617237916622,33.559123262999854
19.700000000000003,17.5741864461097,32.657401282302516,3.286408683047496,5.0,0.0,0.012697407216613499,18.16946429246131,32.902874826886794
19.8,17.07942021037075,32.585246088638385,3.287460194504685,5.0,0.0,0.010515114571889583,16.17887972217962,32.903055399121754
19.900000000000002,16.584730120156287,32.512570682594756,3.288331839827395,5.0,0.0,0.008716453227101795,17.096948842169343,32.59255916505343
20.0,16.090103565035793,32.43946410991054,3.289055138075299,5.0,0.0,0.0072329824790386965,16.190933895589865,32.21207448576085
20.1,15.595530017151118,32.36599979386006,3.289655999162605,5.0,0.0,0.006008610873056597,16.346632572193858,32.2533848301157
20.200000000000003,15.101000700391548,32.29223832108929,3.2901557339582093,5.0,0.0,0.004997347956045672,14.01272955185421,32.215886996524816
20.3,14.606508306555568,32.218229724032184,3.2905718807972075,5.0,0.0,0.004161468389980882,14.667053373286166,31.641427169330647
20.400000000000002,14.112046753980072,32.14401535194275,3.2909188820292736,5.0,0.0,0.003470012320660132,13.573159507315305,32.5867296380253
20.5,13.617610983651632,32.06962940555687,3.2912086380313137,5.0,0.0,0.002897560020400647,13.74806557669136,31.814273419685602
20.6,13.123196787853377,31.995100196563588,3.291450961062651,5.0,0.0,0.0024232303133722155,12.828310907286902,32.06366466451389
20.700000000000003,12.628800666714904,31.92045118181301,3.291653947226828,5.0,0.0,0.0020298616417662174,11.603271845409303,31.930350379664933
20.8,12.134419708478886,31.845701813028807,3.291824281450911,5.0,0.0,0.001703342240833905,12.029028445564553,32.22933346951385
20.900000000000002,11.640051489790462,31.770868235332465,3.2919674876595715,5.0,0.0,0.001432062086603736,11.897139958875867,31.782228001781025
21.0,11.1456939928042,31.69596386180543,3.2920881340921424,5.0,0.0,0.0012064643257083674,11.583747291086432,31.457417336129794
21.1,10.651345536361191,31.620999846355254,3.292190001892889,5.0,0.0,0.0010186780074690205,10.133739798950398,32.03032226356252
21.200000000000003,10.157004718902497,31.545985473104054,3.2922762236217213,5.0,0.0,0.000862217288320366,10.192211010954162,31.316213189158983
21.3,9.662670371150256,31.470928477211828,3.292349397122773,5.0,0.0,0.0007317350105182641,9.142586350006784,31.1850957069092
21.400000000000002,9.168341516904599,31.39583530934566,3.2924116792013876,5.0,0.0,0.0006228207861465052,9.91639702830665,30.568198461435127
21.5,8.674017340576288,31.320711353796597,3.2924648627552755,5.0,0.0,0.0005318355388794771,7.831115870472375,31.238094208684007
21.6,8.17969716030601,31.24556110843732,3.29251044035001,5.0,0.0,0.0004557759473442502,9.92826548294669,31.361958060504048
21.700000000000003,7.685380405716587,31.170388333231262,3.292549656696014,5.0,0.0,0.00039216346004167235,7.040816737865795,31.08658020133027
21.8,7.1910665995088365,31.095196172786128,3.292583552052794,5.0,0.0,0.00033895356779822805,6.689668007573637,30.851861171467508
21.900000000000002,6.696755342250149,31.019987257441368,3.2926129982402714,5.0,0.0,0.00029446187477333297,6.900684036259087,30.508586279503643
22.0,6.202446299821585,30.944763786547266,3.2926387286654437,5.0,0.0,0.00025730425172199034,6.109327493456119,30.607586555145048
22.1,5.708139193088539,30.869527596896237,3.2926613635695365,5.0,0.0,0.00022634904092910801,6.332812528768633,31.42447689280846
22.200000000000003,5.213833789446057,30.79428021867053,3.292681431568423,5.0,0.0,0.00020067998886474925,5.245479535478771,30.85461544075921
22.3,4.719529895967412,30.719022920739683,3.2926993885127094,5.0,0.0,0.000179569442860128,4.403545550434926,30.2410459270614
22.400000000000002,4.225227353959567,30.643756746633496,3.2927156347752367,5.0,0.0,0.0001624626252745287,4.491577972072284,30.21729116997676
22.5,3.730926034810979,30.568482541968375,3.292730532383073,5.0,0.0,0.00014897607836417137,4.366525494118131,30.447062194473574
22.6,3.2366258371228254,30.493200973404402,3.292744424191819,5.0,0.0,0.00013891808746180345,3.324263625211662,29.737678602382363
22.700000000000003,2.7423266852795196,30.417912538123886,3.2927576591815564,5.0,0.0,0.0001323498973739845,2.6189281424210678,30.039634736336943
22.8,2.248028529921174,30.342617560805763,3.292770632726602,5.0,0.0,0.00012973545045724677,3.3563681016773854,30.995586910145423
22.900000000000002,1.753731351447207,30.267316170694592,3.292783864160805,5.0,0.0,0.0001323143420286499,0.8093356686002862,30.168580499906756
23.0,1.2594351693618968,30.192008240329418,3.292798178600038,5.0,0.0,0.00014314439232876452,0.5483310656003303,29.941800634973468
23.1,0.7651400653180211,30.116693234399296,3.292815248118398,5.0,0.0,0.0001706951835966919,0.8776747958877523,29.75711821267157
23.200000000000003,0.27084624693703285,30.041369791100795,3.2928399307319887,5.0,0.0,0.00024682613590698566,-0.3011657446841778,29.86972051968687
23.3,-0.2234457121139407,29.96603414736192,3.6671383128662645,5.0,0.0,3.742983821342758,-0.7544907020491838,29.890744773643934
23.400000000000002,-0.6559708727581919,29.715191596327085,3.970835374677618,5.0,0.0,3.036970618113534,-1.1062332780247142,29.094977315640175
23.5,-0.9936880659446331,29.34648155113402,4.218249447643259,5.0,0.0,2.4741407296564066,-1.6698732112003924,29.25850596163967
23.6,-1.2308252115663207,28.906292984532843,4.42042708024747,5.0,0.0,2.0217763260421187,-1.235910341426035,29.187906492141426
23.700000000000003,-1.374741037749988,28.42745247353375,4.586022480765543,5.0,0.0,1.6559540051807282,-1.7521016994424485,28.606142497943036
23.8,-1.4377562648968791,27.931439287068287,4.721900264923253,5.0,0.0,1.3587778415771012,-1.200046967518666,28.71621932979784
23.900000000000002,-1.4330006943301,27.431461903031185,4.833556785535366,5.0,0.0,1.116565206121134,-0.4956900656722636,27.0469112726567
24.0,-1.3725649281130514,26.935127823844837,4.925423191097179,5.0,0.0,0.9186640556181302,-1.3333226486982255,26.89515862424917
24.1,-1.2668516843201572,26.446430872670817,5.001089708484659,5.0,0.0,0.7566651738747918,-0.6294661359056964,26.54138161678966
24.200000000000003,-1.1244982019425156,25.96712357452592,5.063475775017245,5.0,0.0,0.6238606653258678,-1.4956419872425506,24.851848696764556
24.3,-0.9525389469552038,25.49762382519243,5.114961682446026,5.0,0.0,0.5148590742878074,-1.5252674685590781,25.564784995730914
24.400000000000002,-0.7566456137187105,25.037595780402228,5.157492004763405,5.0,0.0,0.4253032231737883,-1.7700092119266502,25.72432001806539
24.5,-0.5413701792590486,24.586312623927046,5.192657786031065,5.0,0.0,0.35165781267659213,-1.0213589116801622,25.30473633788324
24.6,-0.3103613852096022,24.14287724298432,5.221762395180968,5.0,0.0,0.2910460914990338,-0.8274838373448449,24.57901162181026
24.700000000000003,-0.06654623406351293,23.706352132513445,5.245874612443733,5.0,0.0,0.2411221726276498,0.5399606944976763,23.50976316200597
24.8,0.18772261197754667,23.275832267776696,5.265871609855479,5.0,0.0,0.1999699741174581,0.7439047143998416,22.642919370629592
24.900000000000002,0.4505491520759577,22.850482752883476,5.282473859984857,5.0,0.0,0.1660225012937797,0.00039132918975359754,22.78823567107184
25.0,0.7204009055800245,22.42955516869496,5.296273554758822,5.0,0.0,0.13799694773965498,1.5491217956250098,22.640921577525916
25.1,0.996035453170903,22.01239141646525,5.3077577811846,5.0,0.0,0.11484226425777777,1.0444607213697799,21.723012051095946
25.200000000000003,1.2764425222719582,21.59842055324157,5.3173274464947315,5.0,0.0,0.09569665310131192,1.2208287282767802,21.575105654594257
25.3,1.5607982539862482,21.187152006132468,5.325312748599905,5.0,0.0,0.07985302105173275,1.4086833287591594,21.521230200326556
25.400000000000002,1.8484289884633234,20.778167213524995,5.331985833433706,5.0,0.0,0.06673084833800758,1.6746430351030583,20.748794094046563
25.5,2.1387824888187397,20.371110896989606,5.337571158375119,5.0,0.0,0.05585324941413283,1.4356652932078258,21.252803795277643
25.6,2.431404990249602,19.965682639888126,5.3422539830645555,5.0,0.0,0.046828246894369485,1.5945273560670519,18.96249578427444
25.700000000000003,2.7259228257626096,19.561629122931855,5.346187330216364,5.0,0.0,0.039333471518084195,2.6099131224640506,19.29584105783352
25.8,3.0220276616555455,19.158737169474335,5.349497695459151,5.0,0.0,0.033103652427868724,3.13606095557281,19.57390131958007
25.900000000000002,3.319464592198264,18.756827636930847,5.352289733736744,5.0,0.0,0.02792038277593356,3.418580553467818,18.54299201989178
26.0,3.6180225087512965,18.35575012514103,5.354650107993929,5.0,0.0,0.023603742571845387,3.205753719142334,18.659391661666817
26.1,3.91752628577181,17.95537843839177,5.35665065187733,5.0,0.0,0.020005438834010292,3.1562512258330786,18.62883844568766
26.200000000000003,4.217830424053883,17.555606722870696,5.358350970514703,5.0,0.0,0.017003186373731438,3.657313008073402,17.420530039535606
26.3,4.518813867204961,17.156346197713347,5.359800580906926,5.0,0.0,0.014496103922226666,4.1943415731866995,16.673314717730282
26.400000000000002,4.820375766121032,16.7575224006273,5.361040675124396,5.0,0.0,0.012400942174707552,4.772206982296303,16.239466734628966
26.5,5.122432012118904,16.359072875274748,5.362105574581731,5.0,0.0,0.010648994573351445,3.9049414057973477,16.662195460693905
26.6,5.42491239545239,15.960945235316872,5.363023931566681,5.0,0.0,0.00918356984949753,5.147056726738682,15.637521849592828
26.700000000000003,5.727758274480664,15.563095548179138,5.363819724450372,5.0,0.0,0.00795792883691604,5.516659022689774,15.319635146745755
26.8,6.030920663531253,15.165486989587727,5.364513085259407,5.0,0.0,0.006933608090355037,6.249268977998178,15.490432357417761
26.900000000000002,6.334358665879081,14.768088727473812,5.3651209923288,5.0,0.0,0.00607907069392688,7.228264921525311,14.446677484783807
27.0,6.6380381933570245,14.370875000884746,5.365657856524754,5.0,0.0,0.005368641959542231,6.418768649335678,13.3641559571084
27.1,6.9419309268889355,13.973824366196293,5.3661360272287295,5.0,0.0,0.0047817070397577766,7.094324766232159,14.518431138731723
27.200000000000003,7.246013483653,13.57691908949689,5.366566244581315,5.0,0.0,0.004302173525857711,6.932247709974296,13.513402383973817
